# wave, tp
4.282765531062124501e+04,7.577436677647217955e-01
4.292184368737474870e+04,7.573103167624815057e-01
4.301603206412825239e+04,7.568680106642353689e-01
4.311022044088176335e+04,7.563439250732328922e-01
4.320440881763526704e+04,7.557852325554470507e-01
4.329859719438877801e+04,7.553874027283398185e-01
4.339278557114228897e+04,7.548670620718747060e-01
4.348697394789579266e+04,7.543798244459674063e-01
4.358116232464929635e+04,7.539829953661528750e-01
4.367535070140280732e+04,7.537632464938545107e-01
4.376953907815631101e+04,7.534683830043460429e-01
4.386372745490981470e+04,7.531575017994317500e-01
4.395791583166333294e+04,7.528861266803226204e-01
4.405210420841683663e+04,7.526446059415384804e-01
4.414629258517034032e+04,7.524139587333598111e-01
4.424048096192384401e+04,7.521821095563402393e-01
4.433466933867735497e+04,7.519992122434443482e-01
4.442885771543085866e+04,7.518103825919210115e-01
4.452304609218436963e+04,7.514328804806925666e-01
4.461723446893788059e+04,7.509959664794582102e-01
4.471142284569138428e+04,7.506467203471863803e-01
4.480561122244488797e+04,7.503030599007878276e-01
4.489979959919839894e+04,7.499164624104215360e-01
4.499398797595190263e+04,7.494187659534573553e-01
4.508817635270540632e+04,7.489482291098823463e-01
4.518236472945892456e+04,7.484431618046901713e-01
4.527655310621242825e+04,7.479604231952531324e-01
4.537074148296593194e+04,7.474378758080655327e-01
4.546492985971943563e+04,7.470038420944665747e-01
4.555911823647294659e+04,7.466786129308917719e-01
4.565330661322645028e+04,7.463918035676918583e-01
4.574749498997996125e+04,7.460422074942010262e-01
4.584168336673347221e+04,7.456354146425423490e-01
4.593587174348697590e+04,7.450828946608246683e-01
4.603006012024047959e+04,7.443253123790459780e-01
4.612424849699399056e+04,7.436215260855256748e-01
4.621843687374749425e+04,7.430220771091832210e-01
4.631262525050099794e+04,7.424535714934763497e-01
4.640681362725450163e+04,7.419528778979892492e-01
4.650100200400801987e+04,7.415164887852025988e-01
4.659519038076152356e+04,7.410804379516975349e-01
4.668937875751502725e+04,7.406626546288823665e-01
4.678356713426853821e+04,7.401189418511300300e-01
4.687775551102204190e+04,7.394421651107244697e-01
4.697194388777554559e+04,7.387706528329270883e-01
4.706613226452904928e+04,7.381074149462832912e-01
4.716032064128256752e+04,7.374589902500804373e-01
4.725450901803607121e+04,7.369127023717477742e-01
4.734869739478957490e+04,7.365359173906568246e-01
4.744288577154308587e+04,7.363486997190412664e-01
4.753707414829658956e+04,7.362784903723232910e-01
4.763126252505009325e+04,7.361642259235190444e-01
4.772545090180360421e+04,7.360489876110070107e-01
4.781963927855711518e+04,7.357937592364302004e-01
4.791382765531061887e+04,7.353551154272085499e-01
4.800801603206412983e+04,7.348700335824046581e-01
4.810220440881763352e+04,7.343598639023232177e-01
4.819639278557113721e+04,7.337430722362473512e-01
4.829058116232464090e+04,7.332771724417352921e-01
4.838476953907815914e+04,7.328725203696296875e-01
4.847895791583166283e+04,7.324776345932009214e-01
4.857314629258516652e+04,7.323538279167484122e-01
4.866733466933867749e+04,7.322252901834970240e-01
4.876152304609218118e+04,7.318380032803307733e-01
4.885571142284568487e+04,7.314887987605646069e-01
4.894989979959919583e+04,7.311956084177667625e-01
4.904408817635270680e+04,7.308853794717588004e-01
4.913827655310621049e+04,7.305790042832329689e-01
4.923246492985972145e+04,7.302693183893417261e-01
4.932665330661322514e+04,7.299250756467595691e-01
4.942084168336672883e+04,7.295826289803019060e-01
4.951503006012023252e+04,7.292751370893161278e-01
4.960921843687375076e+04,7.289785022009428461e-01
4.970340681362725445e+04,7.286836418318644037e-01
4.979759519038075814e+04,7.284807792614196309e-01
4.989178356713426911e+04,7.282561858708894720e-01
4.998597194388777280e+04,7.280334810642908883e-01
5.008016032064127648e+04,7.276430511686339253e-01
5.017434869739478745e+04,7.272249649641210345e-01
5.026853707414829842e+04,7.268077649490054526e-01
5.036272545090180211e+04,7.263911556302069528e-01
5.045691382765531307e+04,7.238544464615862539e-01
5.055110220440881676e+04,7.199211398083465996e-01
5.064529058116232045e+04,7.159897302629064653e-01
5.073947895791582414e+04,7.120584276644142951e-01
5.083366733466934238e+04,7.081241263179836043e-01
5.092785571142284607e+04,7.041885224144261990e-01
5.102204408817634976e+04,6.999660423994644720e-01
5.111623246492986073e+04,6.947953590499215126e-01
5.121042084168336442e+04,6.896238781069595758e-01
5.130460921843686810e+04,6.844546623116198880e-01
5.139879759519037179e+04,6.792795703928217188e-01
5.149298597194389004e+04,6.741056473484414724e-01
5.158717434869739373e+04,6.689351713773213914e-01
5.168136272545090469e+04,6.637600859344384707e-01
5.177555110220440838e+04,6.585854960339919684e-01
5.186973947895791207e+04,6.534108756767836867e-01
5.196392785571141576e+04,6.482326133329067153e-01
5.205811623246492672e+04,6.430538255921380841e-01
5.215230460921843769e+04,6.378728704469442956e-01
5.224649298597194138e+04,6.326887670451739609e-01
5.234068136272545235e+04,6.275048330055159607e-01
5.243486973947895603e+04,6.223206764729410922e-01
5.252905811623245972e+04,6.150708538544346071e-01
5.262324649298596341e+04,6.032009780281250011e-01
5.271743486973948166e+04,5.913247019920393477e-01
5.281162324649298534e+04,5.794434132490000611e-01
5.290581162324648903e+04,5.675659315356841317e-01
5.300000000000000000e+04,5.556824316901874949e-01
